,request_index,height,width,depth,fetched_item,time_to_fulfillment,elevator_idle_time,shuttle_idle_time,cumulative_height,total_cumulative_height,cumulative_depth,total_cumulative_depth,cumulative_time_to_fulfillment,total_cumulative_time_to_fulfillment,cumulative_elevator_idle_time,total_cumulative_elevator_idle_time,cumulative_shuttle_idle_time,total_cumulative_shuttle_idle_time
255,6,2,0,2,133.0,16.0,0.0,18.0,11,420,25,1240,181.0,3891.0,9.0,163.0,224.0,10718.0
256,6,0,0,5,135.0,8.0,0.0,6.0,11,420,30,1245,189.0,3899.0,9.0,163.0,230.0,10724.0
257,6,1,0,4,102.0,12.0,0.0,10.0,12,421,34,1249,201.0,3911.0,9.0,163.0,240.0,10734.0
258,6,2,0,3,136.0,16.0,0.0,14.0,14,423,37,1252,217.0,3927.0,9.0,163.0,254.0,10748.0
259,6,0,1,5,135.0,8.0,0.0,6.0,14,423,42,1257,225.0,3935.0,9.0,163.0,260.0,10754.0
260,6,1,0,5,128.0,12.0,0.0,6.0,15,424,47,1262,237.0,3947.0,9.0,163.0,266.0,10760.0
261,6,2,1,0,130.0,16.0,0.0,26.0,17,426,47,1262,253.0,3963.0,9.0,163.0,292.0,10786.0
262,6,0,1,6,120.0,8.0,0.0,2.0,17,426,53,1268,261.0,3971.0,9.0,163.0,294.0,10788.0
263,6,1,1,5,128.0,12.0,0.0,6.0,18,427,58,1273,273.0,3983.0,9.0,163.0,300.0,10794.0
264,6,2,1,3,136.0,16.0,0.0,14.0,20,429,61,1276,289.0,3999.0,9.0,163.0,314.0,10808.0
265,6,3,0,0,104.0,20.0,0.0,290.0,23,432,61,1276,309.0,4019.0,9.0,163.0,604.0,11098.0
266,6,0,0,9,101.0,8.0,0.0,10.0,23,432,70,1285,317.0,4027.0,9.0,163.0,614.0,11108.0
267,6,1,0,6,105.0,12.0,0.0,22.0,24,433,76,1291,329.0,4039.0,9.0,163.0,636.0,11130.0
268,6,2,0,7,120.0,16.0,0.0,18.0,26,435,83,1298,345.0,4055.0,9.0,163.0,654.0,11148.0
269,6,3,0,1,104.0,20.0,0.0,42.0,29,438,84,1299,365.0,4075.0,9.0,163.0,696.0,11190.0
270,6,0,0,11,111.0,8.0,0.0,2.0,29,438,95,1310,373.0,4083.0,9.0,163.0,698.0,11192.0
271,6,1,0,9,127.0,12.0,0.0,10.0,30,439,104,1319,385.0,4095.0,9.0,163.0,708.0,11202.0
272,6,2,1,4,102.0,16.0,0.0,30.0,32,441,108,1323,401.0,4111.0,9.0,163.0,738.0,11232.0
273,6,3,0,6,129.0,20.0,0.0,22.0,35,444,114,1329,421.0,4131.0,9.0,163.0,760.0,11254.0
274,6,0,1,11,111.0,8.0,0.0,2.0,35,444,125,1340,429.0,4139.0,9.0,163.0,762.0,11256.0
275,6,1,0,11,123.0,12.0,0.0,2.0,36,445,136,1351,441.0,4151.0,9.0,163.0,764.0,11258.0
276,6,2,0,12,138.0,18.0,2.0,0.0,38,447,148,1363,459.0,4169.0,11.0,165.0,764.0,11258.0
277,6,3,0,8,131.0,20.0,0.0,16.0,41,450,156,1371,479.0,4189.0,11.0,165.0,780.0,11274.0
278,6,4,0,1,131.0,24.0,0.0,478.0,45,454,157,1372,503.0,4213.0,11.0,165.0,1258.0,11752.0
279,6,7,0,14,100.0,36.0,0.0,456.0,52,461,171,1386,539.0,4249.0,11.0,165.0,1714.0,12208.0
280,7,1,0,0,104.0,15.0,3.0,0.0,1,462,0,1386,15.0,4264.0,3.0,168.0,0.0,12208.0
281,7,0,0,1,133.0,8.0,0.0,6.0,1,462,1,1387,23.0,4272.0,3.0,168.0,6.0,12214.0
282,7,1,0,1,119.0,12.0,0.0,6.0,2,463,2,1388,35.0,4284.0,3.0,168.0,12.0,12220.0
283,7,0,1,1,133.0,8.0,0.0,6.0,2,463,3,1389,43.0,4292.0,3.0,168.0,18.0,12226.0
284,7,1,1,0,104.0,12.0,0.0,10.0,3,464,3,1389,55.0,4304.0,3.0,168.0,28.0,12236.0
285,7,0,0,2,126.0,8.0,0.0,2.0,3,464,5,1391,63.0,4312.0,3.0,168.0,30.0,12238.0
286,7,1,1,1,119.0,12.0,0.0,6.0,4,465,6,1392,75.0,4324.0,3.0,168.0,36.0,12244.0
287,7,0,1,2,126.0,8.0,0.0,2.0,4,465,8,1394,83.0,4332.0,3.0,168.0,38.0,12246.0
288,7,2,0,2,133.0,16.0,0.0,74.0,6,467,10,1396,99.0,4348.0,3.0,168.0,112.0,12320.0
289,7,0,0,3,125.0,8.0,0.0,2.0,6,467,13,1399,107.0,4356.0,3.0,168.0,114.0,12322.0
290,7,1,0,3,136.0,12.0,0.0,22.0,7,468,16,1402,119.0,4368.0,3.0,168.0,136.0,12344.0
291,7,0,1,3,125.0,10.0,2.0,0.0,7,468,19,1405,129.0,4378.0,5.0,170.0,136.0,12344.0
292,7,2,0,3,136.0,16.0,0.0,24.0,9,470,22,1408,145.0,4394.0,5.0,170.0,160.0,12368.0
293,7,1,0,5,128.0,12.0,0.0,8.0,10,471,27,1413,157.0,4406.0,5.0,170.0,168.0,12376.0
294,7,0,0,4,117.0,8.0,0.0,10.0,10,471,31,1417,165.0,4414.0,5.0,170.0,178.0,12386.0
295,7,2,0,4,125.0,16.0,0.0,10.0,12,473,35,1421,181.0,4430.0,5.0,170.0,188.0,12396.0
296,7,1,1,3,125.0,12.0,0.0,14.0,13,474,38,1424,193.0,4442.0,5.0,170.0,202.0,12410.0
297,7,0,0,7,116.0,10.0,2.0,0.0,13,474,45,1431,203.0,4452.0,7.0,172.0,202.0,12410.0
298,7,2,1,0,130.0,16.0,0.0,28.0,15,476,45,1431,219.0,4468.0,7.0,172.0,230.0,12438.0
299,7,1,1,4,109.0,12.0,0.0,12.0,16,477,49,1435,231.0,4480.0,7.0,172.0,242.0,12450.0
300,7,2,1,2,133.0,16.0,0.0,10.0,18,479,51,1437,247.0,4496.0,7.0,172.0,252.0,12460.0
301,7,0,0,8,114.0,8.0,0.0,10.0,18,479,59,1445,255.0,4504.0,7.0,172.0,262.0,12470.0
302,7,1,1,5,128.0,12.0,0.0,6.0,19,480,64,1450,267.0,4516.0,7.0,172.0,268.0,12476.0
303,7,2,1,3,136.0,16.0,0.0,14.0,21,482,67,1453,283.0,4532.0,7.0,172.0,282.0,12490.0
304,7,0,1,8,114.0,14.0,6.0,0.0,21,482,75,1461,297.0,4546.0,13.0,178.0,282.0,12490.0
305,7,1,0,6,105.0,12.0,0.0,8.0,22,483,81,1467,309.0,4558.0,13.0,178.0,290.0,12498.0
306,7,3,0,0,104.0,20.0,0.0,310.0,25,486,81,1467,329.0,4578.0,13.0,178.0,600.0,12808.0
307,7,2,0,10,101.0,16.0,0.0,12.0,27,488,91,1477,345.0,4594.0,13.0,178.0,612.0,12820.0
308,7,0,0,10,124.0,8.0,0.0,6.0,27,488,101,1487,353.0,4602.0,13.0,178.0,618.0,12826.0
309,7,1,0,10,110.0,12.0,0.0,6.0,28,489,111,1497,365.0,4614.0,13.0,178.0,624.0,12832.0
310,7,3,0,2,119.0,20.0,0.0,38.0,31,492,113,1499,385.0,4634.0,13.0,178.0,662.0,12870.0
311,7,1,1,6,105.0,14.0,2.0,0.0,32,493,119,1505,399.0,4648.0,15.0,180.0,662.0,12870.0
312,7,0,1,10,124.0,8.0,0.0,4.0,32,493,129,1515,407.0,4656.0,15.0,180.0,666.0,12874.0
313,7,2,0,12,138.0,16.0,0.0,20.0,34,495,141,1527,423.0,4672.0,15.0,180.0,686.0,12894.0
314,7,3,0,6,129.0,20.0,0.0,24.0,37,498,147,1533,443.0,4692.0,15.0,180.0,710.0,12918.0
315,7,0,0,11,111.0,18.0,10.0,0.0,37,498,158,1544,461.0,4710.0,25.0,190.0,710.0,12918.0
316,7,4,0,1,131.0,24.0,0.0,460.0,41,502,159,1545,485.0,4734.0,25.0,190.0,1170.0,13378.0
317,7,5,0,11,134.0,28.0,0.0,446.0,46,507,170,1556,513.0,4762.0,25.0,190.0,1616.0,13824.0
318,7,6,0,13,121.0,32.0,0.0,468.0,52,513,183,1569,545.0,4794.0,25.0,190.0,2084.0,14292.0
319,7,7,0,14,100.0,36.0,0.0,498.0,59,520,197,1583,581.0,4830.0,25.0,190.0,2582.0,14790.0
320,8,0,0,0,107.0,13.0,5.0,0.0,0,520,0,1583,13.0,4843.0,5.0,195.0,0.0,14790.0
321,8,1,0,0,104.0,12.0,0.0,10.0,1,521,0,1583,25.0,4855.0,5.0,195.0,10.0,14800.0
322,8,0,0,1,133.0,8.0,0.0,6.0,1,521,1,1584,33.0,4863.0,5.0,195.0,16.0,14806.0
323,8,1,0,1,119.0,12.0,0.0,6.0,2,522,2,1585,45.0,4875.0,5.0,195.0,22.0,14812.0
324,8,0,1,0,107.0,8.0,0.0,10.0,2,522,2,1585,53.0,4883.0,5.0,195.0,32.0,14822.0
325,8,1,1,1,119.0,12.0,0.0,6.0,3,523,3,1586,65.0,4895.0,5.0,195.0,38.0,14828.0
326,8,0,0,2,126.0,8.0,0.0,2.0,3,523,5,1588,73.0,4903.0,5.0,195.0,40.0,14830.0
327,8,1,0,2,112.0,12.0,0.0,2.0,4,524,7,1590,85.0,4915.0,5.0,195.0,42.0,14832.0
328,8,0,1,2,126.0,8.0,0.0,2.0,4,524,9,1592,93.0,4923.0,5.0,195.0,44.0,14834.0
329,8,1,1,2,112.0,12.0,0.0,2.0,5,525,11,1594,105.0,4935.0,5.0,195.0,46.0,14836.0
330,8,2,0,1,107.0,16.0,0.0,100.0,7,527,12,1595,121.0,4951.0,5.0,195.0,146.0,14936.0
331,8,0,0,4,117.0,8.0,0.0,10.0,7,527,16,1599,129.0,4959.0,5.0,195.0,156.0,14946.0
332,8,1,0,3,136.0,12.0,0.0,14.0,8,528,19,1602,141.0,4971.0,5.0,195.0,170.0,14960.0
333,8,2,0,3,136.0,16.0,0.0,14.0,10,530,22,1605,157.0,4987.0,5.0,195.0,184.0,14974.0
334,8,0,0,6,113.0,8.0,0.0,2.0,10,530,28,1611,165.0,4995.0,5.0,195.0,186.0,14976.0
335,8,1,0,4,102.0,12.0,0.0,10.0,11,531,32,1615,177.0,5007.0,5.0,195.0,196.0,14986.0
336,8,2,1,0,130.0,16.0,0.0,26.0,13,533,32,1615,193.0,5023.0,5.0,195.0,222.0,15012.0
337,8,0,0,7,116.0,10.0,2.0,0.0,13,533,39,1622,203.0,5033.0,7.0,197.0,222.0,15012.0
338,8,1,0,5,128.0,12.0,0.0,8.0,14,534,44,1627,215.0,5045.0,7.0,197.0,230.0,15020.0
339,8,2,1,3,136.0,16.0,0.0,16.0,16,536,47,1630,231.0,5061.0,7.0,197.0,246.0,15036.0
340,8,1,1,4,109.0,12.0,0.0,2.0,17,537,51,1634,243.0,5073.0,7.0,197.0,248.0,15038.0
341,8,0,0,9,101.0,8.0,0.0,2.0,17,537,60,1643,251.0,5081.0,7.0,197.0,250.0,15040.0
342,8,3,0,6,129.0,20.0,0.0,228.0,20,540,66,1649,271.0,5101.0,7.0,197.0,478.0,15268.0
343,8,1,0,6,105.0,12.0,0.0,6.0,21,541,72,1655,283.0,5113.0,7.0,197.0,484.0,15274.0
344,8,2,0,9,122.0,16.0,0.0,22.0,23,543,81,1664,299.0,5129.0,7.0,197.0,506.0,15296.0
345,8,1,1,5,128.0,14.0,2.0,0.0,24,544,86,1669,313.0,5143.0,9.0,199.0,506.0,15296.0
346,8,3,0,8,131.0,20.0,0.0,20.0,27,547,94,1677,333.0,5163.0,9.0,199.0,526.0,15316.0
347,8,2,1,9,122.0,16.0,0.0,4.0,29,549,103,1686,349.0,5179.0,9.0,199.0,530.0,15320.0
348,8,1,0,7,130.0,12.0,0.0,10.0,30,550,110,1693,361.0,5191.0,9.0,199.0,540.0,15330.0
349,8,3,1,6,129.0,20.0,0.0,14.0,33,553,116,1699,381.0,5211.0,9.0,199.0,554.0,15344.0
350,8,1,1,7,130.0,18.0,6.0,0.0,34,554,123,1706,399.0,5229.0,15.0,205.0,554.0,15344.0
351,8,2,1,11,115.0,16.0,0.0,12.0,36,556,134,1717,415.0,5245.0,15.0,205.0,566.0,15356.0
352,8,4,1,0,126.0,24.0,0.0,418.0,40,560,134,1717,439.0,5269.0,15.0,205.0,984.0,15774.0
353,8,1,0,10,110.0,12.0,0.0,2.0,41,561,144,1727,451.0,5281.0,15.0,205.0,986.0,15776.0
354,8,2,1,12,139.0,22.0,6.0,0.0,43,563,156,1739,473.0,5303.0,21.0,211.0,986.0,15776.0
355,8,5,0,7,129.0,28.0,0.0,450.0,48,568,163,1746,501.0,5331.0,21.0,211.0,1436.0,16226.0
356,8,6,0,0,129.0,32.0,0.0,508.0,54,574,163,1746,533.0,5363.0,21.0,211.0,1944.0,16734.0
357,8,5,0,11,134.0,28.0,0.0,6.0,59,579,174,1757,561.0,5391.0,21.0,211.0,1950.0,16740.0
358,8,7,0,8,129.0,36.0,0.0,538.0,66,586,182,1765,597.0,5427.0,21.0,211.0,2488.0,17278.0
359,8,5,0,13,132.0,28.0,0.0,2.0,71,591,195,1778,625.0,5455.0,21.0,211.0,2490.0,17280.0
360,9,0,0,0,107.0,13.0,5.0,0.0,0,591,0,1778,13.0,5468.0,5.0,216.0,0.0,17280.0
361,9,1,0,0,104.0,12.0,0.0,10.0,1,592,0,1778,25.0,5480.0,5.0,216.0,10.0,17290.0
362,9,0,0,1,133.0,8.0,0.0,6.0,1,592,1,1779,33.0,5488.0,5.0,216.0,16.0,17296.0
363,9,1,0,1,119.0,12.0,0.0,6.0,2,593,2,1780,45.0,5500.0,5.0,216.0,22.0,17302.0
364,9,0,1,1,133.0,8.0,0.0,6.0,2,593,3,1781,53.0,5508.0,5.0,216.0,28.0,17308.0
365,9,2,0,0,120.0,16.0,0.0,52.0,4,595,3,1781,69.0,5524.0,5.0,216.0,80.0,17360.0
366,9,0,0,2,126.0,8.0,0.0,6.0,4,595,5,1783,77.0,5532.0,5.0,216.0,86.0,17366.0
367,9,1,0,4,102.0,12.0,0.0,18.0,5,596,9,1787,89.0,5544.0,5.0,216.0,104.0,17384.0
368,9,0,1,2,126.0,8.0,0.0,2.0,5,596,11,1789,97.0,5552.0,5.0,216.0,106.0,17386.0
369,9,2,0,2,133.0,16.0,0.0,26.0,7,598,13,1791,113.0,5568.0,5.0,216.0,132.0,17412.0
370,9,0,0,3,125.0,8.0,0.0,2.0,7,598,16,1794,121.0,5576.0,5.0,216.0,134.0,17414.0
371,9,1,0,5,128.0,12.0,0.0,14.0,8,599,21,1799,133.0,5588.0,5.0,216.0,148.0,17428.0
372,9,0,1,3,125.0,10.0,2.0,0.0,8,599,24,1802,143.0,5598.0,7.0,218.0,148.0,17428.0
373,9,2,0,5,117.0,16.0,0.0,16.0,10,601,29,1807,159.0,5614.0,7.0,218.0,164.0,17444.0
374,9,1,1,5,128.0,12.0,0.0,8.0,11,602,34,1812,171.0,5626.0,7.0,218.0,172.0,17452.0
375,9,0,0,5,135.0,8.0,0.0,6.0,11,602,39,1817,179.0,5634.0,7.0,218.0,178.0,17458.0
376,9,2,1,0,130.0,16.0,0.0,26.0,13,604,39,1817,195.0,5650.0,7.0,218.0,204.0,17484.0
377,9,1,0,6,105.0,12.0,0.0,2.0,14,605,45,1823,207.0,5662.0,7.0,218.0,206.0,17486.0
378,9,0,1,5,135.0,8.0,0.0,6.0,14,605,50,1828,215.0,5670.0,7.0,218.0,212.0,17492.0
379,9,3,0,7,105.0,20.0,0.0,188.0,17,608,57,1835,235.0,5690.0,7.0,218.0,400.0,17680.0
380,9,1,1,6,105.0,12.0,0.0,6.0,18,609,63,1841,247.0,5702.0,7.0,218.0,406.0,17686.0
381,9,0,0,6,113.0,8.0,0.0,6.0,18,609,69,1847,255.0,5710.0,7.0,218.0,412.0,17692.0
382,9,2,0,7,120.0,16.0,0.0,38.0,20,611,76,1854,271.0,5726.0,7.0,218.0,450.0,17730.0
383,9,1,0,7,130.0,14.0,2.0,0.0,21,612,83,1861,285.0,5740.0,9.0,220.0,450.0,17730.0
384,9,0,1,6,120.0,8.0,0.0,4.0,21,612,89,1867,293.0,5748.0,9.0,220.0,454.0,17734.0
385,9,3,0,10,127.0,20.0,0.0,28.0,24,615,99,1877,313.0,5768.0,9.0,220.0,482.0,17762.0
386,9,1,1,7,130.0,12.0,0.0,2.0,25,616,106,1884,325.0,5780.0,9.0,220.0,484.0,17764.0
387,9,2,0,9,122.0,16.0,0.0,24.0,27,618,115,1893,341.0,5796.0,9.0,220.0,508.0,17788.0
388,9,0,0,11,111.0,8.0,0.0,2.0,27,618,126,1904,349.0,5804.0,9.0,220.0,510.0,17790.0
389,9,3,1,7,113.0,20.0,0.0,18.0,30,621,133,1911,369.0,5824.0,9.0,220.0,528.0,17808.0
390,9,1,0,8,137.0,12.0,0.0,14.0,31,622,141,1919,381.0,5836.0,9.0,220.0,542.0,17822.0
391,9,2,1,9,122.0,16.0,0.0,10.0,33,624,150,1928,397.0,5852.0,9.0,220.0,552.0,17832.0
392,9,4,0,10,122.0,24.0,0.0,360.0,37,628,160,1938,421.0,5876.0,9.0,220.0,912.0,18192.0
393,9,1,0,10,110.0,12.0,0.0,2.0,38,629,170,1948,433.0,5888.0,9.0,220.0,914.0,18194.0
394,9,4,1,0,126.0,24.0,0.0,26.0,42,633,170,1948,457.0,5912.0,9.0,220.0,940.0,18220.0
395,9,5,0,4,126.0,28.0,0.0,446.0,47,638,174,1952,485.0,5940.0,9.0,220.0,1386.0,18666.0
396,9,4,1,10,122.0,24.0,0.0,2.0,51,642,184,1962,509.0,5964.0,9.0,220.0,1388.0,18668.0
397,9,6,0,13,121.0,32.0,0.0,464.0,57,648,197,1975,541.0,5996.0,9.0,220.0,1852.0,19132.0
398,9,5,0,13,132.0,28.0,0.0,22.0,62,653,210,1988,569.0,6024.0,9.0,220.0,1874.0,19154.0
399,9,7,1,14,108.0,36.0,0.0,522.0,69,660,224,2002,605.0,6060.0,9.0,220.0,2396.0,19676.0
